S.No,Company_Name,NSE_Symbol,Rating,Industry,,,,
4104,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4105,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4106,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4107,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4108,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4109,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4110,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4111,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4112,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4113,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4114,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4115,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4116,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4117,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4118,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4119,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4120,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4121,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4122,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4123,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4124,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4125,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4126,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4127,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4128,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4129,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4130,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4131,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4132,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4133,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4134,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4135,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4136,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4137,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4138,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4139,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4140,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4141,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4142,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4143,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4144,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4145,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4146,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4147,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4148,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4149,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4150,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4151,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4152,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4153,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4154,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4155,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4156,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4157,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4158,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4159,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4160,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4161,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4162,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4163,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4164,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4165,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4166,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4167,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4168,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4169,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4170,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4171,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4172,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4173,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4174,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4175,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4176,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4177,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4178,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4179,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4180,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4181,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4182,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4183,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4184,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4185,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4186,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4187,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4188,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4189,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4190,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4191,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4192,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4193,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4194,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4195,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4196,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4197,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4198,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4199,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4200,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4201,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4202,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4203,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4204,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4205,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4206,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4207,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4208,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4209,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4210,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4211,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4212,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4213,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4214,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4215,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4216,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4217,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4218,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4219,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4220,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4221,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4222,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4223,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4224,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4225,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4226,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4227,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4228,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4229,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4230,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4231,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4232,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4233,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4234,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4235,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4236,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4237,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4238,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4239,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4240,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4241,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4242,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4243,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4244,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4245,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4246,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4247,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4248,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4249,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4250,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4251,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4252,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4253,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4254,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4255,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4256,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4257,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4258,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4259,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4260,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4261,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4262,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4263,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4264,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4265,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4266,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4267,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4268,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4269,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4270,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4271,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4272,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4273,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4274,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4275,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4276,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4277,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4278,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4279,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4280,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4281,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4282,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4283,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4284,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4285,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4286,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4287,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4288,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4289,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4290,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4291,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4292,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4293,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4294,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4295,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4296,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4297,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4298,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4299,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4300,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4301,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4302,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4303,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4304,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4305,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4306,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4307,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4308,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4309,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4310,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4311,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4312,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4313,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4314,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4315,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4316,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4317,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4318,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4319,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4320,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4321,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4322,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4323,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4324,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4325,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4326,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4327,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4328,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4329,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4330,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4331,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4332,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4333,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4334,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4335,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4336,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4337,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4338,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4339,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4340,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4341,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4342,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4343,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4344,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4345,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4346,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4347,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4348,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4349,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4350,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4351,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4352,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4353,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4354,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4355,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4356,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4357,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4358,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4359,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4360,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4361,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4362,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4363,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4364,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4365,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4366,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4367,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4368,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4369,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4370,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4371,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4372,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4373,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4374,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4375,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
4376,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
4377,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
4378,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
4379,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
4380,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
4381,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
4382,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
4383,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
4384,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
4385,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
4386,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
4387,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
4388,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
4389,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
4390,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
4391,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
